gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,rule,mode,scenario,N_catalogues,N_parent,correct,wrong,indeterminate,both_retained,both_rejected,true_retained,raw_fitting_empty_fraction_mean,near_best_true_mean,near_best_other_mean,correct_rate,correct_wilson_lo,correct_wilson_hi,wrong_rate,wrong_wilson_lo,wrong_wilson_hi,indeterminate_rate,indeterminate_wilson_lo,indeterminate_wilson_hi,true_retained_rate,true_retained_wilson_lo,true_retained_wilson_hi,classification_count_pass,retention_count_pass,overall_count_pass,classification_confidence_pass,retention_confidence_pass,overall_confidence_pass
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,baseline,conditional66,uniform_white,1000,1000,991,0,9,9,0,1000,0.000359,2.091,1.211,0.991,0.982984183834662,0.9952579393325229,0.0,2.168404344971009e-19,0.0038267584855551234,0.009,0.004742060667477063,0.01701581616533807,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,baseline,conditional66,clustered_correlated,1000,1000,997,0,3,3,0,1000,0.000337,2.045,1.192,0.997,0.9912169859464969,0.9989792161188614,0.0,2.168404344971009e-19,0.0038267584855551234,0.003,0.0010207838811386186,0.008783014053503173,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,baseline,conditional66,sparse_floor,1000,1000,999,1,0,0,0,999,0.000306,2.07,1.19,0.999,0.9943574414020421,0.9998234536293739,0.001,0.00017654637062607809,0.0056425585979579355,0.0,2.168404344971009e-19,0.0038267584855551234,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,full66,uniform_white,1000,1000,999,1,0,0,0,999,0.000359,1.155,1.232,0.999,0.9943574414020421,0.9998234536293739,0.001,0.00017654637062607809,0.0056425585979579355,0.0,2.168404344971009e-19,0.0038267584855551234,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.000337,1.149,1.223,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,full66,sparse_floor,1000,1000,999,1,0,0,0,999,0.000306,1.149,1.208,0.999,0.9943574414020421,0.9998234536293739,0.001,0.00017654637062607809,0.0056425585979579355,0.0,2.168404344971009e-19,0.0038267584855551234,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,no_diagnostics66,uniform_white,1000,1000,1000,0,0,0,0,1000,3.4e-05,2.145,1.615,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,no_diagnostics66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,4e-05,2.13,1.598,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,no_diagnostics66,sparse_floor,1000,1000,1000,0,0,0,0,1000,4.1e-05,2.091,1.713,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,full34,uniform_white,1000,1000,994,0,6,6,0,1000,0.000559,1.16,1.287,0.994,0.9869718317581478,0.9972473308581237,0.0,2.168404344971009e-19,0.0038267584855551234,0.006,0.0027526691418763745,0.01302816824185209,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,full34,clustered_correlated,1000,1000,993,0,7,7,0,1000,0.000432,1.155,1.281,0.993,0.9856216845342334,0.9966051315990092,0.0,2.168404344971009e-19,0.0038267584855551234,0.007,0.0033948684009907646,0.014378315465766588,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,full34,sparse_floor,1000,1000,995,0,5,5,0,1000,0.000486,1.139,1.346,0.995,0.9883490446266249,0.9978624644726756,0.0,2.168404344971009e-19,0.0038267584855551234,0.005,0.0021375355273244596,0.011650955373375113,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,covariates_only66,uniform_white,1000,1000,0,0,1000,1000,0,1000,0.0,13.121,14.079,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,1.0,0.996173241514445,1.0,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,covariates_only66,clustered_correlated,1000,1000,0,0,1000,999,1,999,0.0,13.124,14.11,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,covariates_only66,sparse_floor,1000,1000,0,1,999,999,0,999,0.0,13.13,14.053,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,conditional66,uniform_white,1000,1000,991,0,9,9,0,1000,0.000359,2.091,1.211,0.991,0.982984183834662,0.9952579393325229,0.0,2.168404344971009e-19,0.0038267584855551234,0.009,0.004742060667477063,0.01701581616533807,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,conditional66,clustered_correlated,1000,1000,997,0,3,3,0,1000,0.000337,2.045,1.192,0.997,0.9912169859464969,0.9989792161188614,0.0,2.168404344971009e-19,0.0038267584855551234,0.003,0.0010207838811386186,0.008783014053503173,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326118001,envelope,conditional66,sparse_floor,1000,1000,998,1,1,1,0,999,0.000306,2.07,1.19,0.998,0.9927371921365079,0.9994513564118793,0.001,0.00017654637062607809,0.0056425585979579355,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,full66,uniform_white,1000,1000,1000,0,0,0,0,1000,0.00044,1.151,1.225,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.000598,1.133,1.218,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,full66,sparse_floor,1000,1000,1000,0,0,0,0,1000,0.00046100000000000004,1.163,1.232,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,no_diagnostics66,uniform_white,1000,1000,1000,0,0,0,0,1000,8.2e-05,2.056,1.587,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,no_diagnostics66,clustered_correlated,1000,1000,997,0,3,0,3,997,0.000107,2.121,1.526,0.997,0.9912169859464969,0.9989792161188614,0.0,2.168404344971009e-19,0.0038267584855551234,0.003,0.0010207838811386186,0.008783014053503173,0.997,0.9912169859464969,0.9989792161188614,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,no_diagnostics66,sparse_floor,1000,1000,999,0,1,0,1,999,8.2e-05,2.068,1.643,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,full34,uniform_white,1000,1000,993,2,5,5,0,998,0.0005110000000000001,1.148,1.326,0.993,0.9856216845342334,0.9966051315990092,0.002,0.000548643588120728,0.007262807863492177,0.005,0.0021375355273244596,0.011650955373375113,0.998,0.9927371921365079,0.9994513564118793,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,full34,clustered_correlated,1000,1000,998,0,2,2,0,1000,0.000424,1.175,1.298,0.998,0.9927371921365079,0.9994513564118793,0.0,2.168404344971009e-19,0.0038267584855551234,0.002,0.000548643588120728,0.007262807863492177,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,full34,sparse_floor,1000,1000,994,0,6,6,0,1000,0.000608,1.176,1.288,0.994,0.9869718317581478,0.9972473308581237,0.0,2.168404344971009e-19,0.0038267584855551234,0.006,0.0027526691418763745,0.01302816824185209,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,covariates_only66,uniform_white,1000,1000,9,0,991,991,0,1000,0.0,13.149,14.393,0.009,0.004742060667477063,0.01701581616533807,0.0,2.168404344971009e-19,0.0038267584855551234,0.991,0.982984183834662,0.9952579393325229,1.0,0.996173241514445,1.0,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,covariates_only66,clustered_correlated,1000,1000,10,2,988,986,2,996,0.0,13.143,14.35,0.01,0.005440754445529249,0.018309468870314774,0.002,0.000548643588120728,0.007262807863492177,0.988,0.9791427315245017,0.9931223521935965,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,covariates_only66,sparse_floor,1000,1000,15,0,985,985,0,1000,0.0,13.164,14.413,0.015,0.009110978804081668,0.024600976926906798,0.0,2.168404344971009e-19,0.0038267584855551234,0.985,0.9753990230730932,0.9908890211959184,1.0,0.996173241514445,1.0,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,conditional66,uniform_white,1000,1000,997,0,3,3,0,1000,0.00044,2.079,1.207,0.997,0.9912169859464969,0.9989792161188614,0.0,2.168404344971009e-19,0.0038267584855551234,0.003,0.0010207838811386186,0.008783014053503173,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,conditional66,clustered_correlated,1000,1000,994,0,6,6,0,1000,0.000598,1.963,1.19,0.994,0.9869718317581478,0.9972473308581237,0.0,2.168404344971009e-19,0.0038267584855551234,0.006,0.0027526691418763745,0.01302816824185209,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,baseline,conditional66,sparse_floor,1000,1000,1000,0,0,0,0,1000,0.00046100000000000004,2.046,1.211,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,full66,uniform_white,1000,1000,1000,0,0,0,0,1000,0.00044,1.151,1.225,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.000598,1.133,1.218,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,full66,sparse_floor,1000,1000,1000,0,0,0,0,1000,0.00046100000000000004,1.163,1.232,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,no_diagnostics66,uniform_white,1000,1000,1000,0,0,0,0,1000,8.2e-05,2.056,1.587,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,no_diagnostics66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.000107,2.121,1.526,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,no_diagnostics66,sparse_floor,1000,1000,999,0,1,0,1,999,8.2e-05,2.068,1.643,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,full34,uniform_white,1000,1000,992,2,6,6,0,998,0.0005110000000000001,1.148,1.326,0.992,0.9842936654690199,0.995940804181194,0.002,0.000548643588120728,0.007262807863492177,0.006,0.0027526691418763745,0.01302816824185209,0.998,0.9927371921365079,0.9994513564118793,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,full34,clustered_correlated,1000,1000,993,0,7,7,0,1000,0.000424,1.175,1.298,0.993,0.9856216845342334,0.9966051315990092,0.0,2.168404344971009e-19,0.0038267584855551234,0.007,0.0033948684009907646,0.014378315465766588,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,full34,sparse_floor,1000,1000,994,0,6,6,0,1000,0.000608,1.176,1.288,0.994,0.9869718317581478,0.9972473308581237,0.0,2.168404344971009e-19,0.0038267584855551234,0.006,0.0027526691418763745,0.01302816824185209,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,covariates_only66,uniform_white,1000,1000,1,0,999,999,0,1000,0.0,13.149,14.393,0.001,0.00017654637062607809,0.0056425585979579355,0.0,2.168404344971009e-19,0.0038267584855551234,0.999,0.9943574414020421,0.9998234536293739,1.0,0.996173241514445,1.0,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,covariates_only66,clustered_correlated,1000,1000,3,0,997,997,0,1000,0.0,13.143,14.35,0.003,0.0010207838811386186,0.008783014053503173,0.0,2.168404344971009e-19,0.0038267584855551234,0.997,0.9912169859464969,0.9989792161188614,1.0,0.996173241514445,1.0,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,covariates_only66,sparse_floor,1000,1000,2,0,998,998,0,1000,0.0,13.164,14.413,0.002,0.000548643588120728,0.007262807863492177,0.0,2.168404344971009e-19,0.0038267584855551234,0.998,0.9927371921365079,0.9994513564118793,1.0,0.996173241514445,1.0,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,conditional66,uniform_white,1000,1000,997,0,3,3,0,1000,0.00044,2.079,1.207,0.997,0.9912169859464969,0.9989792161188614,0.0,2.168404344971009e-19,0.0038267584855551234,0.003,0.0010207838811386186,0.008783014053503173,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,conditional66,clustered_correlated,1000,1000,994,0,6,6,0,1000,0.000598,1.963,1.19,0.994,0.9869718317581478,0.9972473308581237,0.0,2.168404344971009e-19,0.0038267584855551234,0.006,0.0027526691418763745,0.01302816824185209,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,envelope,conditional66,sparse_floor,1000,1000,999,0,1,1,0,1000,0.00046100000000000004,2.046,1.211,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,full66,uniform_white,1000,1000,998,1,1,1,0,999,0.00028000000000000003,1.138,1.226,0.998,0.9927371921365079,0.9994513564118793,0.001,0.00017654637062607809,0.0056425585979579355,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.00031800000000000003,1.125,1.229,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,full66,sparse_floor,1000,1000,1000,0,0,0,0,1000,0.000303,1.137,1.209,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,no_diagnostics66,uniform_white,1000,1000,1000,0,0,0,0,1000,5.6e-05,2.129,1.589,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,no_diagnostics66,clustered_correlated,1000,1000,999,0,1,0,1,999,7.7e-05,2.092,1.58,0.999,0.9943574414020421,0.9998234536293739,0.0,2.168404344971009e-19,0.0038267584855551234,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,no_diagnostics66,sparse_floor,1000,1000,1000,0,0,0,0,1000,5.6e-05,2.129,1.713,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,full34,uniform_white,1000,1000,998,0,2,2,0,1000,0.000482,1.158,1.318,0.998,0.9927371921365079,0.9994513564118793,0.0,2.168404344971009e-19,0.0038267584855551234,0.002,0.000548643588120728,0.007262807863492177,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,full34,clustered_correlated,1000,1000,998,0,2,2,0,1000,0.00047599999999999997,1.155,1.301,0.998,0.9927371921365079,0.9994513564118793,0.0,2.168404344971009e-19,0.0038267584855551234,0.002,0.000548643588120728,0.007262807863492177,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,full34,sparse_floor,1000,1000,994,0,6,6,0,1000,0.000515,1.123,1.314,0.994,0.9869718317581478,0.9972473308581237,0.0,2.168404344971009e-19,0.0038267584855551234,0.006,0.0027526691418763745,0.01302816824185209,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,covariates_only66,uniform_white,1000,1000,4,0,996,996,0,1000,0.0,13.128,14.328,0.004,0.0015565881404084308,0.010239556277262253,0.0,2.168404344971009e-19,0.0038267584855551234,0.996,0.9897604437227377,0.9984434118595916,1.0,0.996173241514445,1.0,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,covariates_only66,clustered_correlated,1000,1000,8,0,992,992,0,1000,0.0,13.137,14.347,0.008,0.004059195818806103,0.015706334530980144,0.0,2.168404344971009e-19,0.0038267584855551234,0.992,0.9842936654690199,0.995940804181194,1.0,0.996173241514445,1.0,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,covariates_only66,sparse_floor,1000,1000,17,0,983,983,0,1000,0.0,13.121,14.278,0.017,0.010640689856816328,0.027055958840229925,0.0,2.168404344971009e-19,0.0038267584855551234,0.983,0.9729440411597701,0.9893593101431837,1.0,0.996173241514445,1.0,False,True,False,False,True,False
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,conditional66,uniform_white,1000,1000,995,0,5,5,0,1000,0.00028000000000000003,2.055,1.195,0.995,0.9883490446266249,0.9978624644726756,0.0,2.168404344971009e-19,0.0038267584855551234,0.005,0.0021375355273244596,0.011650955373375113,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,conditional66,clustered_correlated,1000,1000,996,0,4,4,0,1000,0.00031800000000000003,2.003,1.205,0.996,0.9897604437227377,0.9984434118595916,0.0,2.168404344971009e-19,0.0038267584855551234,0.004,0.0015565881404084308,0.010239556277262253,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,baseline,conditional66,sparse_floor,1000,1000,1000,0,0,0,0,1000,0.000303,2.058,1.182,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,envelope,full66,uniform_white,1000,1000,998,1,1,1,0,999,0.00028000000000000003,1.138,1.226,0.998,0.9927371921365079,0.9994513564118793,0.001,0.00017654637062607809,0.0056425585979579355,0.001,0.00017654637062607809,0.0056425585979579355,0.999,0.9943574414020421,0.9998234536293739,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,envelope,full66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,0.00031800000000000003,1.125,1.229,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,envelope,full66,sparse_floor,1000,1000,1000,0,0,0,0,1000,0.000303,1.137,1.209,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,envelope,no_diagnostics66,uniform_white,1000,1000,1000,0,0,0,0,1000,5.6e-05,2.129,1.589,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,envelope,no_diagnostics66,clustered_correlated,1000,1000,1000,0,0,0,0,1000,7.7e-05,2.092,1.58,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,envelope,no_diagnostics66,sparse_floor,1000,1000,1000,0,0,0,0,1000,5.6e-05,2.129,1.713,1.0,0.996173241514445,1.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,envelope,full34,uniform_white,1000,1000,996,0,4,4,0,1000,0.000482,1.158,1.318,0.996,0.9897604437227377,0.9984434118595916,0.0,2.168404344971009e-19,0.0038267584855551234,0.004,0.0015565881404084308,0.010239556277262253,1.0,0.996173241514445,1.0,True,True,True,True,True,True
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,envelope,full34,clustered_correlated,1000,1000,995,0,5,5,0,1000,0.00047599999999999997,1.155,1.301,0.995,0.9883490446266249,0.9978624644726756,0.0,2.168404344971009e-19,0.0038267584855551234,0.005,0.0021375355273244596,0.011650955373375113,1.0,0.996173241514445,1.0,True,True,True,True,True,True
